floyd_stance,floyd_followup,username,date,text,hash
0,0,Delta,2020-06-14,@Jen_Ali_Pra I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h7271688088405953375
0,0,Delta,2020-06-14,@kristatacos I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h14229769696601129286
0,0,Delta,2020-06-14,@babydollanna84 I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h2488612686755549065
0,0,Delta,2020-06-14,"@blkbeyach Hello. I am very sorry for the delay in responding to your message. Please share your confirmation number, email address, and date of travel through DM using the link below. Kylie https://t.co/6iDGBJRMTU",h9147245710568167132
0,0,Delta,2020-06-14,@funmioyatogun I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h2428917116170316290
0,0,Delta,2020-06-14,"@megkreidyy Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h9642697639197893605
0,0,Delta,2020-06-14,@TheDirtyGoatee I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJRMTU,h14116591304163692115
0,0,Delta,2020-06-14,"@cdhunt_3 Hi there, I sincerely apologize for our extremely long wait times for assistance. We're presently experiencing an extraordinarily high message volume. To best assist you, please DM your confirmation number, name, city pairs, and date of travel. Renae https://t.co/6iDGBJRMTU",h13470763404085583216
0,0,Delta,2020-06-14,@piyushsagrawal Hello there. Would you please DM us for assistance with this reservation? I would be happy to look into that for you. Sarah,h3292126017170991202
0,0,Delta,2020-06-14,@jleifson I would be happy to look into this for you. Please join me in a DM by clicking on the provided link: Johnathan https://t.co/6iDGBJAc2m,h10205392353677174211
0,0,Delta,2020-06-14,"@playinthe_FIELD Hi there. I sincerely apologize for the delayed response time due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h2029231047347895734
0,0,Delta,2020-06-14,"@SighsChristine Hi there. I sincerely apologize for the delayed response time due to extremely high volume. Please meet me in a DM with your confirmation/ticket number, full name, origin, destination, and travel dates if you're still in need of assistance. Gabriela https://t.co/6iDGBJRMTU",h3805300765932531366
0,0,Delta,2020-06-14,@KaleeDionne Hey Kalee. So very sorry for the delayed reply. Please DM your confirmation number along with your daughters name and date of birth. I'll be glad to help. Sally,h10929982191538498352
0,0,Delta,2020-06-14,@jonamarcantel So sorry for the delayed response. If you still require assistance please DM your confirmation code for review. Celine,h14290833392846653748
0,0,Delta,2020-06-14,@JonJose12285582 Very sorry for any inconvenience. Please let us know if you still need assistance. Celine,h17818057497003893647
0,0,Delta,2020-06-14,"@piyushsagrawal Hi, Piyush. To manage a ticket purchased from a travel agent or online site other than https://t.co/CJMK25y905, please contact the seller of the ticket. Jax",h4880797927354609869
0,0,Delta,2020-06-14,@PiniarskiMark I see. Her luggage would continue on to her connecting flight. She wouldn't be able to retrieve it at her connection. Celine,h2839020972916194030
0,0,Delta,2020-06-14,"@alannataylor68 As a company that celebrates diversity and promotes respect, it’s our responsibility to create and uphold an inclusive, equitable workplace for all. We have zero tolerance for racism, bigotry and hateful acts. We are conducting a full investigation to determine next steps. Jax",h16342338187903606659
0,0,Delta,2020-06-14,@PiniarskiMark Apologies for the delayed response. I'd be glad to take a look. Please send a DM with the confirmation code fore further review. Celine,h14095526328395185218
0,0,Delta,2020-06-14,@Redluke4 I'd be glad to take a look. Please DM your SkyMiles number for review. Aplogies for the delayed response. Celine,h13526655876052700690
0,0,Delta,2020-06-14,@ChelcieWhite Very sorry for the delayed response. Please let us know if you still need assistance. DM details for review. Celine,h16407638768656460406
0,0,Delta,2020-06-14,@Haitianbhooks Very sorry for the delay. Please DM if you still need assistance. Celine,h1077766891723404295
0,0,DowNewsroom,2020-05-05,"Even when we’re apart, #TeamDow’s commitment to building a culture of inclusion remains strong. In fact, it’s more important now than ever.

It’s this commitment to inclusion that once again earned our company a spot on @DiversityInc’s #DITop50 at number 2️⃣2️⃣. #AllIn https://t.co/KJnkfneQ6k",h8332397718651835446
0,0,DowNewsroom,2020-05-12,"In a post on our #SeekTogether blog, @HaleyLowry1 shares why waste pickers need our support now more than ever amid #COVID19, and what you can do to help. #SupportWasteWarriors",h1902002670774817796
0,0,DowNewsroom,2020-05-14,"#NEWS: In response to the needs of healthcare workers, we teamed up with @WhirlpoolCorp and @ReynoldsBrands to develop and donate 2,000 powered air purifying respirators.

Read the announcement: https://t.co/QWHwrKgx21",h12482388478437928316
0,0,DowNewsroom,2020-05-18,"#NEWS: In response to the critical need for isolation gowns among healthcare professionals battling #COVID19, we collaborated with 9 key partners across several industries to develop &amp; donate 100,000 Level 2 medical isolation gowns.

Read the announcement: https://t.co/eRxzohx2rN",h6579661383694869521
0,0,DowNewsroom,2020-05-20,"In response to questions related to flood waters commingling with on-site containment ponds, we are sharing further information. The safety and security of our employees, community and the environment continues to be our top priority. https://t.co/u7ExBoqw6V",h5294063759570817131
0,0,DowNewsroom,2020-05-20,"Read our latest update on the actions we are taking to ensure the safety and security of our employees, community and the environment in response to the flood event in Michigan. We will share more information here as it becomes available. https://t.co/NL2x5P8c0A",h3289262304717239356
0,0,DowNewsroom,2020-05-21,"With flood waters cresting yesterday evening, our focus is shifting into a clean-up and recovery mode. Read our latest update on the flood event in Michigan for more information. https://t.co/YdQufnWksT",h2881604446593768865
0,0,DowNewsroom,2020-05-22,"VIDEO: @JimFitterling joined @SaraEisen, @CarlQuintanilla and @DavidFaber on @CNBC’s @SquawkStreet to discuss our response to the extensive rain and dam failure impacting our global HQ community in Michigan’s Great Lakes Bay Region. 

Watch the interview: https://t.co/pWemzfXCKg",h4933284981078692061
0,0,DowNewsroom,2020-05-22,"As flood waters continue to recede, we are implementing a comprehensive clean-up and recovery plan. Read our latest update on the flood event in Michigan for more information. https://t.co/2UwiQoU1Qk",h15396538671915286533
0,0,DowNewsroom,2020-05-23,Significant progress continues to be made on clean-up and recovery efforts at Dow Michigan Operations. Read our latest update on the flood event in Michigan for more information. https://t.co/efrCn3YpS2,h5503150364766710341
0,0,DowNewsroom,2020-05-25,"On Memorial Day, we remember those who gave the ultimate sacrifice while serving in the United States Armed Forces, and thank those who serve or have served for their dedication and courage. 🇺🇸 https://t.co/iD6WOx5dC1",h5806490734272813177
0,0,DowNewsroom,2020-06-01,"Our LGBTQ+ and ally employee resource group, GLAD, has made tremendous progress towards greater inclusion and equality in our workplace and across the world. 

@AmyE_Wilson wrote about our progress and the work we still have yet to do. #DowProud20 #Pride https://t.co/Havi6AhGDL",h4747512783180798531
0,0,Exelon,2020-05-04,#PoweringThruTogether #ExelonCommunity https://t.co/yapIz57mEt,h17022406679850741062
0,0,Exelon,2020-05-04,#PoweringThruTogether #ExelonCommunity https://t.co/x8SzmsuLsc,h3051483209400805118
0,0,Exelon,2020-05-04,#PoweringThruTogether #ExelonCommunity https://t.co/pW6Gc5qMHR,h14285533094497328085
0,0,Exelon,2020-05-05,#PoweringThruTogether #ExelonCommunity https://t.co/KTZgGbLCRk,h6229396286779455382
0,0,Exelon,2020-05-05,#PoweringThruTogether #ExelonCommunity https://t.co/BGejpOt40T,h2710936911970263629
0,0,Exelon,2020-05-05,#PoweringThruTogether #ExelonCommunity https://t.co/LMlcS9oNEq,h17920284150482223457
0,0,Exelon,2020-05-05,"Today at 11 a.m. ET, join a fireside chat by @1871Chicago with Brian Hoff, Vice President of Innovation at @Exelon, about developing and sustaining innovation practices.
 
Register here: https://t.co/0ViEVa8sML
#corporateinnovation #strategy",h15939722554270415843
0,0,Exelon,2020-05-06,#PoweringThruTogether #ExelonCommunity https://t.co/JlTbtOdnFo,h17091177558749109059
0,0,Exelon,2020-05-06,#PoweringThruTogether #ExelonCommunity https://t.co/L5QMxnYa7x,h16138095791028422365
0,0,Exelon,2020-05-06,#PoweringThruTogether #ExelonCommunity https://t.co/5s8S2zFYz5,h9100447415119385352
0,0,Exelon,2020-05-06,#PoweringThruTogether #ExelonCommunity https://t.co/U0t4aU3p2h,h14967936242193054395
0,0,Exelon,2020-05-07,#PoweringThruTogether #ExelonCommunity https://t.co/VAqpZSy7S3,h10064113880739125638
0,0,Exelon,2020-05-07,#PoweringThruTogether #ExelonCommunity https://t.co/GtUTn21FVe,h3745754255935077936
0,0,Exelon,2020-05-07,#PoweringThruTogether #ExelonCommunity https://t.co/6pDLge6ehn,h7259425179132094732
0,0,Exelon,2020-05-08,#PoweringThruTogether #ExelonCommunity https://t.co/nFkjLTSqyd,h8750808543446773963
0,0,Exelon,2020-05-08,#PoweringThruTogether #ExelonCommunity https://t.co/wnMVtqkzPG,h8768119900189263154
0,0,Exelon,2020-05-11,#PoweringThruTogether #ExelonCommunity https://t.co/7zyRKrB4y3,h4339145029436255162
0,0,Exelon,2020-05-11,#PoweringThruTogether #ExelonCommunity https://t.co/2FHhQ0w2Et,h10260167113043778195
0,0,Exelon,2020-05-11,#PoweringThruTogether #ExelonCommunity https://t.co/n8ioxbRPfY,h11401632190786332680
0,0,Exelon,2020-05-11,"See how @Exelon's nuclear workers are keeping the lights on and staying safe during the #COVID19 pandemic:
 
Inside the Refueling of a Nuclear-Power Plant as Coronavirus Hit. 
 
#PoweringThruTogether #ExelonCommunity
https://t.co/f2mpVmxp1w",h2458594530335245236
